,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
870,2018-05-04-a,2018-05-04-a_000441,Faustino Rómulo Peñaira,"A1be3, a1be3 ya1 ña1a4 ba42 ka'4an(2)=e2 nda4ka1tu'4un(4)=a2 ran4.","A1be3, a1be3 ya1 ña1a4 ba42 ka'4an(2)=e2 nda4ka1tu'4un(4)=a2 ran4.","Sí, es la mano la que da la respuesta.","Sí, en ese lugar es donde se encuentran las enfermedades, en ese lugar es donde se encuentran las enfermedades.","""I4yo2 i3in(3)=a2 ba'1a3 ku4ni2=na1 yo'4o1 tan3 ji14ni2=un4"", ka4chi2 bu4rru2 so'3o3 ji'4in4 ki3ni2,"
871,2018-05-04-a,2018-05-04-a_000442,Faustino Rómulo Peñaira,"A1be3 nda'3a4 nda3tu2 ka'4an2, nda'3a4, ka4chi2[=yu1]ji'4in(4)=un4 ndi4 ya1 ña1a4 ndi4 tu'1un3 ba42 ña1a4 ran4, tan3 ya1 yo'4o4 ba42 ka'1an1 ran4, ya1 yo'4o4 ba42 ka'1an1 ko3to(3)=on4 bi2,","A1be3 nda'3a4 nda3tu2 ka'4an2, nda'3a4, ka4chi2=yu1ji'4in(4)=un4 ndi4 ya1 ña1a4 ndi4 tu'1un3 ba42 ña1a4 ran4, tan3 ya1 yo'4o4 ba42 ka'1an1 ran4, ya1 yo'4o4 ba42 ka'1an1 ko3to(3)=on4 bi2,","Sí, la mano es la que da la respuesta, conforme vamos haciendo la pregunta la mano es la que nos dice la respuesta, aquí mira,","Y yo le digo que en el futuro acepte a su hija, ya sabes.",mi4i4 ti4 ba42 ni1-ndo1o3=a2 be'3e3 chi4ñu3 an4 ko14o3 na1 be'3e3=na2 ku4u4=na2 an4 ko14o3 na1 be'3e3=na2 ku4u4=na2 tan3
872,2018-05-04-a,2018-05-04-a_000443,Rey Castillo García,An4 sa3kan4 ba3 te1.,An4 sa3kan4 ba3 te1.,"¿Ah, sí?","Esto es lo que tienes que guardar, si conoces a alguien que te interesa,","i3kan4 tan3 tu3ku3 ba3 tu3ku(3)=an4 ndi4 ja1 i3chi4 ba3 ba1xi3=ra2 nda13-xa2a2=ra1 be'3e(3)=o4 ka4chi2=an4 so'3o3 ndi4, ya1kan3,"
873,2018-05-04-a,2018-05-04-a_000444,Faustino Rómulo Peñaira,"ya1 yo'4o4 ba42 ka'1an1 ko3to(3)=on4 bi2, ya1 yo'4o4 ka'1an1 tin3 ya1 yo'4o4 ka'1an1 tin3, ya1 yo'4o4 ka'1an1 tin3 ya1 yo'4o4, nda1 yo'4o4 ka'4an(2)=e2 ton4, ya1 ka'4an2 ku4u4 ndi'3i(3)=a2 yo'4o4 ton4 bi2, ya1 ka'4an2 ku4u4 ndi'3i(3)=a2 yo'4o4 ya1 ka'4an2 ku4u4 ndi'3i(3)=a2 yo'4o4.","ya1 yo'4o4 ba42 ka'1an1 ko3to(3)=on4 bi2, ya1 yo'4o4 ka'1an1 tin3 ya1 yo'4o4 ka'1an1 tin3, ya1 yo'4o4 ka'1an1 tin3 ya1 yo'4o4, nda1 yo'4o4 ka'4an(2)=e2 ton4, ya1 ka'4an2 ku4u4 ndi'3i(3)=a2 yo'4o4 ton4 bi2, ya1 ka'4an2 ku4u4 ndi'3i(3)=a2 yo'4o4 ya1 ka'4an2 ku4u4 ndi'3i(3)=a2 yo'4o4.","La respuesta la da este nudillo, este y este, todas estas partes indican respuestas.","Ella le dijo que la bebida que comía el cantor era una cucharada,",su14u3 u1bi1 nu14u3 ba42 ka'4an2 bi4=a2 ndi4 u1bi1 nu14u3 ba42 ka'4an2 bi4=a2 ji'4in4=na2 ndi4 u1bi1 nu14u3 ba42 ka'4an(2)=e2 ji'4in4=na3.
874,2018-05-04-a,2018-05-04-a_000445,Faustino Rómulo Peñaira,"Na4 xa'1a4 <i>musa</i>=on4 ko3to(3)=on4 ndi4 i3kan4 ba1xi3..., ka'1an(1)=on4=lu(3)=un4, ko3to(3)=on4 xa'1a4 <i>musa</i>=yu1 na4 ba1xi(3)=an4, ja143 ko3to(3)=e4 xa'1a(4)=en4,","Na4 xa'1a4 musa=on4 ko3to(3)=on4 ndi4 i3kan4 ka'1an(1)=on4=lu(3)=un4, ko3to(3)=on4 xa'1a4 musa=yu1 na4 ba1xi(3)=an4, ja143 ko3to(3)=e4 xa'1a(4)=en4,","Si la consulta se hace sobre una amante o te piden una consulta sobre la amante de alguien, saca la pregunta si ya viene mi amante,","""toma estiércol para comer"", le dicen a la serpiente y se la llevan,",Ya1 kan4 ndi4 na1 kan4 ku4u4 na1 nda4ka3tu'4un(4)=e4 xa'1a4=na2 ran4.
875,2018-05-04-a,2018-05-04-a_000446,Faustino Rómulo Peñaira,"<i>uta</i> ña4 ja1, nda143 in3ka4ni24 ti4 ki3xa2a2=en4 ndi4 ña4 ja1 ba1xi3 ban4 chi2 ka4chi(2)=a2 ran4, yo'4o4 tan3 yo'4o4 ka3ni(3)=a2 ran4, yo'4o4 tan3 yo'4o4 ka3ni(3)=a3.","uta ña4 ja1, nda143 in3ka4ni24 ti4 ki3xa2a2=en4 ndi4 ña4 ja1 ba1xi3 ban4 chi2 ka4chi(2)=a2 ran4, yo'4o4 tan3 yo'4o4 ka3ni(3)=a2 ran4, yo'4o4 tan3 yo'4o4 ka3ni(3)=a3.","híjoles, ya no tarda en llegar, entonces la mano siempre llega aquí, siempre llega aquí.","y la gente se quedaba mirando hacia el agua, esa agua se abreba y se tomaban,","A1be3, ya1 kan4 ndi4 ka'4an2=na1 ji'4in4=na2 sa3kan4 ndi4 na1 kan4 ku4u4 na1 ja3chi4ñu3 ji'4in4=na2 sa3kan4 ndi4 ndu3-ba'1a3 i3ni2=na1."
876,2018-05-04-a,2018-05-04-a_000447,Faustino Rómulo Peñaira,"Ba13lu2 tan3 ba13lu2 mi4i4 ka'4an(2)=e2 ran4, ña4 ja1 ba1xi3 ku4u4 ba(3)=en4, ya1 kan4 ndi4 ya1 yo'4o4 ba42 nda3tu2 nda4ka1tu'4un(4)=e4 ran4, an4 na1 ke3ta3 ku'1un1 be4, ran4,","Ba13lu2 tan3 ba13lu2 mi4i4 ka'4an(2)=e2 ran4, ña4 ja1 ba1xi3 ku4u4 ba(3)=en4, ya1 kan4 ndi4 ya1 yo'4o4 ba42 nda3tu2 nda4ka1tu'4un(4)=e4 ran4, an4 na1 ke3ta3 ku'1un1 be4, ran4,","Siempre llega a los nudillos, eso significa que ya viene. Así que tenemos que fijarnos en este nudillo, si tenemos un viaje,","te van a matar, te van a matar, te van a matar, te van a matar,",Ya1 kan4 ka4chi2 ndo'4o1 ndi4 i3in3 nu14u3 chi4chi3 ba42 ka4chi2 ndo'4o1 ndi4 lu14u3 chi4chi3 ba42 ka4chi2 ndo'4o1.
877,2018-05-04-a,2018-05-04-a_000448,Faustino Rómulo Peñaira,"bi3tin3 ndi4 ku'1un(1)=o4 tan3, nda4a2 ba42 ku'1un(1)=o4 tin3, an4 ba'1a3 ku'1un(1)=o4 tan3 ba'1a3 ki3xa2a2=e4, tan3 ka'1an(1)=e4 ji'4in(4)=a2, ba'1a3 ku'1un(1)=un4 tan3 ba'1a3 ki3xa2a2=on4 tan3 tu3ku3.","bi3tin3 ndi4 ku'1un(1)=o4 tan3, nda4a2 ba42 ku'1un(1)=o4 tin3, an4 ba'1a3 ku'1un(1)=o4 tan3 ba'1a3 ki3xa2a2=e4, tan3 ka'1an(1)=e4 ji'4in(4)=a2, ba'1a3 ku'1un(1)=un4 tan3 ba'1a3 ki3xa2a2=on4 tan3 tu3ku3.","entonces hacemos la pregunta, si vamos a tener un viaje exitoso, si no vamos a sufrir algún percance, si nos contesta que vamos a tener un buen viaje le volvemos a preguntar.","Sí, ahora que hablan de manera despierta, que hablan de manera aliviada, que hablan de manera viva,","""ya1 kan4 ku4u4 papel mi4i4 ka'4yu(1)=a1 ji'4in4 ya1 ko4ndo3 asociación ka1a3"", ka4chi2=yu1 so'3o3 ji'4in4=ra3."
878,2018-05-04-a,2018-05-04-a_000449,Faustino Rómulo Peñaira,"U1bi1 u1ni1, u1bi1 u1ni1 ka'4an2=e4 ji'4in(4)=a2, nda4ka1tu'4un(4)=e4=e2 ran4 nda4ka1tu'4un(4)=e4=e2 tan3","U1bi1 u1ni1, u1bi1 u1ni1 ka'4an2=e4 ji'4in(4)=a2, nda4ka1tu'4un(4)=e4=e2 ran4 nda4ka1tu'4un(4)=e4=e2 tan3","Entonces le preguntamos dos o tres veces cada pregunta, preguntamos y preguntamos y luego,","no hablen mucho, no hablen mucho, sólo hablen dos, hijo.",Ya1 kan4 ndi4 ni1kwa3a4 tan3 i3kan4 ni1-xi'3i3=ndu2 cerveza tan3 ni1kwa3a4 tan3 ni1-ki'3in(3)=an4 sa4-na'1a(1)=en4 yu'1u1.
879,2018-05-04-a,2018-05-04-a_000450,Faustino Rómulo Peñaira,"bi3tin3 ba42 ka'4an2=e4 ji'4in(4)=a2 ka4chi2=o4 ya1 ndi4ka2 mi3tiu'4un4: ""ko1to1 sa14ka4=ndo4 tu'1un3 sa14ka4=ndo4 ta1chi4, ka'1an1 ndi4bi3 ka'1an1 ndi4chi2=ndo4 ka'1an1 ta4ku1=ndo4"".","bi3tin3 ba42 ka'4an2=e4 ji'4in(4)=a2 ka4chi2=o4 ya1 ndi4ka2 mi3tiu'4un4: ""ko1to1 sa14ka4=ndo4 tu'1un3 sa14ka4=ndo4 ta1chi4, ka'1an1 ndi4bi3 ka'1an1 ndi4chi2=ndo4 ka'1an1 ta4ku1=ndo4"".","y se le dice como ya dijimos hace rato, ""no tergiversen la palabra, no tergiversen el aliento, hablen de buena manera, hablen de manera certera, hablen de manera viva.","Por eso quiero que los acomodan para que puedan hablar con reverencia, pues.",Tan3 yu1ku1=run4 ndi4 tan42 ku4ni2 ko3o3 yu1ku1 tun4 ndu3ku2 ko1ndo1 ku4ni2 ko3o3 yu1ku1=run4 sa3kan4 ku4ni2 ko3o3 yu1ku1=run4 tan3 ndi4 lu3chi'4i2 tu4mi4 i4in4 yu1ku1=run4.
880,2018-05-04-a,2018-05-04-a_000451,Faustino Rómulo Peñaira,"""Ko1to1 sa14ka4=ndo4 tu'1un3 bi3tin3 ku1nda'1a3 bi3tin3 ku3-xi3yo3 ñu1ka'4an4 sa4ka4 tu'1un3 sa4ka4 ta1chi4, ku1nda'1a3 ku3-xi3yo3 ñu1ka'4an4"", tan3, tan3 tu3ku3 ran4, tan3 tu3ku3 ran4.","""Ko1to1 sa14ka4=ndo4 tu'1un3 bi3tin3 ku1nda'1a3 bi3tin3 ku3-xi3yo3 ñu1ka'4an4 sa4ka4 tu'1un3 sa4ka4 ta1chi4, ku1nda'1a3 ku3-xi3yo3 ñu1ka'4an4"", tan3, tan3 tu3ku3 ran4, tan3 tu3ku3 ran4.","""No tergiversen la palabra, ahora que se haga a un lado el espíritu que tergiversa la palabra, que tergiversa el aliento, que se haga a un lado ese espíritu"", y otra vez.","Cuéntanos si un niño fue afectado por una herida,",I3kan4 ni1-ka3ni(3)=a2 yu3tu2 tan3 ni1-ke3e3=ri4 ni1-ka3ni3=ri4 coco tan3
881,2018-05-04-a,2018-05-04-a_000452,Faustino Rómulo Peñaira,"I3kan4 ndi4 ka'4an(2)=e2 ndi4 ba143 ba'1a3 ku'1un(1)=o4 ka4chi(2)=a2 ran4, ba14sa4 ba'1a3 ku'1un(1)=un4 a1chi1 ndi4","I3kan4 ndi4 ka'4an(2)=e2 ndi4 ba143 ba'1a3 ku'1un(1)=o4 ka4chi(2)=a2 ran4, ba14sa4 ba'1a3 ku'1un(1)=un4 a1chi1 ndi4","Entonces puede decir que no debemos salir de viaje, quizá diga que no debemos hacer el viaje porque","Cuentan cuatro veces más, cuatro veces más, cuatro veces más, cuatro veces más, cuatro veces más, cuatro veces más.","""Nda4a(2)=e2 ba42 ku4ni2=yu1 ndi4 nda'3a4=2 ko3o(3)=on4 ku'1un(1)=un4 ndi4 ja1 ni1-ti3in(3)=2 yo'4o1, ja1 ni1-ti3in(3)=2 yo'4o1"", ka4chi2=ra1 so'3o3 ji'4in(4)=an4."
882,2018-05-04-a,2018-05-04-a_000453,Faustino Rómulo Peñaira,"na4 ku'1un(1)=un4 tan3 ni1-..., kan4 ndi4 ka'3ni4=na2 yo'4o1 na4 ku'1un(1)=un4, ka4chi2 tu3ku(3)=a2 ton4.","na4 ku'1un(1)=un4 tan3 kan4 ndi4 ka'3ni4=na2 yo'4o1 na4 ku'1un(1)=un4, ka4chi2 tu3ku(3)=a2 ton4.","""si vas te van a matar"", puede decir.","en esta gran hora santa, gracias a tí el gobernador, entonces se revivirá mi palabra,","na4tu2 ka'4an2=ra1 ndi4 ka3xi(4)=un4 yu'1u1 ndi4 ka3xi(4)=un4 yu'1u1 ndi4 yo4o4 ku3u2 ku4u(4)=e4 ba1xi3=ndu2 yo'4o4""."
883,2018-05-04-a,2018-05-04-a_000454,Faustino Rómulo Peñaira,"Tan3 i3kan4 ndi4 ku'14un1 bi(4)=o4 ran4, ya1 nu4mi24 nu4mi24 ti4 ran4, nu4mi24 nu4mi24 na4 ja1 ki4ta3 ti4=2 kwa'1an1 tu3ku(3)=2 tan3 [...]so'3o3 ti4 i4xa(3)=2 ji'4in(4)=a2 tan3 ndi4chi2 xi4to(3)=2,","Tan3 i3kan4 ndi4 ku'14un1 bi(4)=o4 ran4, ya1 nu4mi24 nu4mi24 ti4 ran4, nu4mi24 nu4mi24 na4 ja1 ki4ta3 ti4=2 kwa'1an1 tu3ku(3)=2 tan3 ti4 i4xa(3)=2 ji'4in(4)=a2 tan3 ndi4chi2 xi4to(3)=2,","Si sale esa consulta de esa manera no debemos salir de viaje, esa consulta se puede hacer de manera rápida, cuando yo salgo sólo hago así y hago la consulta,","Eso es sobre los rezos, si son buenos rezanderos,","i4yo2 ndu3xi4 ba(3)=e2 i4yo2 ndu3xi4 ba(3)=e2 i4yo2 ndu3xi4 ba(3)=e2 i4yo2 ndu3xi4 ba(3)=e2 i4yo2 nda'3a4=e2 ndi4 su14u3 nda'3a4=e2 ku3xi(3)=o4""."
884,2018-05-04-a,2018-05-04-a_000455,Faustino Rómulo Peñaira,"yo'4o4 ti4 ka'4an(2)=e2 ji'4in(4)=a2 tan3 so'3o3 ti4 tan3 so'3o3 ti4 tan3 nu4mi24 tan3 na4 ba'1a3 ku'1un(1)=i1 tan3 ba'1a3 ku4u4 ba(3)=e2, tan3 yo'4o4 tan3 ta1 ja1 chi4to3o3 ku4u(4)=2 nda'3a4=2 tan3 ko3to(3)=2 tan3","yo'4o4 ti4 ka'4an(2)=e2 ji'4in(4)=a2 tan3 so'3o3 ti4 tan3 so'3o3 ti4 tan3 nu4mi24 tan3 na4 ba'1a3 ku'1un(1)=i1 tan3 ba'1a3 ku4u4 ba(3)=e2, tan3 yo'4o4 tan3 ta1 ja1 chi4to3o3 ku4u(4)=2 nda'3a4=2 tan3 ko3to(3)=2 tan3","así nomás, mido mi mano de manera rápida y ya estoy haciendo la consulta,","Y después de eso se puso a llorar, después de eso se puso a llorar, luego se tomó,","""ya3ni2 nda'4bi2=un4 ndi4 yo'4o1 ku4u4 ta1 ka'4an(2)=e2 kan4 ji'4in(4)=2 tan3 ba'1a3 ndi4 yu'1u1 ku4u4 ta1 ndo'4o4 sa3kan4 tan3"
885,2018-05-04-a,2018-05-04-a_000456,Faustino Rómulo Peñaira,"[...]tan3 tu3ku3 ba3, an4 nu4na4 ku'1un1=yu1 tan3 ba'1a3 ku'1un(1)=i1 [...]tan3 nu4na4 tan3 tu3ku3,","tu3ku3 ba3, an4 nu4na4 ku'1un1=yu1 tan3 ba'1a3 ku'1un(1)=i1 nu4na4 tan3 tu3ku3,","y lo hago otra vez, hago la pregunta si al ir voy a regresar con bien, si regresaré bien, y mido la mano otra vez,","Dicen que quiere morir, sólo se le puede sacar la cabeza, sólo se le puede golpear la cabeza para que se cure.","tan42 ku4u4 ta1 ta4u3ni2, nda4a(2)=e2 ba42 nda4-ka'3an(4)=e4=ra2 a1chi1 ndi4 ta1 kum3pa4ri2=o4 ku4u4=ra2 tan3"
886,2018-05-04-a,2018-05-04-a_000457,Faustino Rómulo Peñaira,tan3 tu3ku3 ka'4an(2)=e2 ji'4in(4)=a3. Ka'4an2 ka'4an2 ka'4an2 ti4=2 ji'4in(4)=a2 tan3 i4ndu'3u4=2 tan3 ba'1a3 ka4a4 ba3 ta'3an2,tan3 tu3ku3 ka'4an(2)=e2 ji'4in(4)=a3. Ka'4an2 ka'4an2 ka'4an2 ti4=2 ji'4in(4)=a2 tan3 i4ndu'3u4=2 tan3 ba'1a3 ka4a4 ba3 ta'3an2,"y le digo otra vez, me contesta que no hay problema,","No me hacen nada, porque no son compañeros, son compañeros de sus compañeros.",yu3ba(4)=e4 ndio4si2 ku4u4 ta1 ji4ni2 mi4i4 i4yo2 na1 nda'4bi2 ni1-i3xa3=na2 ya1 ma1ni4 ji'4in4 ya3ni2=na1 ndi4
887,2018-05-04-a,2018-05-04-a_000458,Faustino Rómulo Peñaira,"tan3 ndi4 na4 i4yo2=ni42 xa13ni2 i1yo3=ni42 nu14u(3)=e4 tan3 nda4ka1tu'4un(4)=e4=e2 tan3 ba'1a3 ka4a4 ku'1un(1)=o4, ba'1a3 ka4a4, na4 ko3o3 ndi4 ka4chi(2)=a2 ndi4,","tan3 ndi4 na4 i4yo2=ni42 xa13ni2 i1yo3=ni42 nu14u(3)=e4 tan3 nda4ka1tu'4un(4)=e4=e2 tan3 ba'1a3 ka4a4 ku'1un(1)=o4, ba'1a3 ka4a4, na4 ko3o3 ndi4 ka4chi(2)=a2 ndi4,","sobre todo, se puede hacer la pregunta cuando tenemos malos sueños, para que no nos pase nada, a veces puede decir,","Así pasó el tiempo, cuando el agua se llenó de agua,","ndo13ko3o4=na2 se'1e3=na2, sa3ba3 na1 ya3ni2=o4 ka'4an2=na1 ndi4 i4yo(2)=a2 i'4na4 ka4chi2=na1,"
888,2018-05-04-a,2018-05-04-a_000459,Faustino Rómulo Peñaira,"ba143 ba'1a3 ka4a4 ndi4 ku'14un1=o4, na4 ku'14un1=o4 a1chi1 ndi4 ka'4an2 tu'1un3=ni4(2)=a2, nde3e4=ni42 ka'4an2 tu'1un3=a2 ndi4 na1,","ba143 ba'1a3 ka4a4 ndi4 ku'14un1=o4, na4 ku'14un1=o4 a1chi1 ndi4 ka'4an2 tu'1un3=ni4(2)=a2, nde3e4=ni42 ka'4an2 tu'1un3=a2 ndi4 na1,","que no debemos ir porque la respuesta es contradictoria o que la consulta dice que puede haber problemas,","y el hombre que se dedicaba a robar su nagual, ese burro se lo llevaba en el monte,","A1be3, na1 rey ku4u4 na1 kan4, na1 bi4ka3 ku4u4 na1 kan4, na1 bi4ka3 ku4u4 na1 kan4."
889,2018-05-04-a,2018-05-04-a_000460,Faustino Rómulo Peñaira,an4 mi4i4 xa1a(1)=e4 kan4 ndi4 mi4i4 kwa'1an(1)=e4 ku3rra42 kan4 [...]i3kan4 ko3nde3e3=na2 ka'3ni4=na2 yo4o4.,an4 mi4i4 xa1a(1)=e4 kan4 ndi4 mi4i4 kwa'1an(1)=e4 ku3rra42 kan4 ko3nde3e3=na2 ka'3ni4=na2 yo4o4.,"si llegamos allá a donde vamos, sea a nuestro corral o a otra parte allá nos esperan nuestros enemigos para matarnos.","te van a matar, te van a morder, eso es lo que te va a pasar,",Ya1 ko4ndo3 xi3yo3 be'3e3 nu14u3 xi3yo3 be'3e3 nda3tu2 ka4chi2 tu3ku(3)=e4 kan4 ba3.
890,2018-05-04-a,2018-05-04-a_000461,Rey Castillo García,<i>Híjole</i>. An4 sa3kan4 ba3 te1.,Híjole. An4 sa3kan4 ba3 te1.,Híjole. ¿así dice?,"le dijo a ese señor, pero su cuñado era el señor Martín Severiano.",ka4chi2=ra1 ndi4 na4tu2 ni1-ya'1a3 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3 i3chi4 kwa'1an1 tu'1un3
891,2018-05-04-a,2018-05-04-a_000462,Faustino Rómulo Peñaira,"An4 i3chi4 ku3nde3e3=na2 ka'3ni4=na2 yo4o4 a1chi1 ndi4 ya1 ka'4an2 ba42 yo'4o4 ndi4 ya1 nda4si2 ba42 yo'4o4, ya1 nda4si2 ku4u4 nda3tu2 ka1a3.","An4 i3chi4 ku3nde3e3=na2 ka'3ni4=na2 yo4o4 a1chi1 ndi4 ya1 ka'4an2 ba42 yo'4o4 ndi4 ya1 nda4si2 ba42 yo'4o4, ya1 nda4si2 ku4u4 nda3tu2 ka1a3.","O tal vez nos pueden esperar en el camino para matarnos, la consulta entonces dice que la consulta está cerrada, significa algo malo.","porque están en su punto, como ustedes son maestros, porque están escritos,","Ya1 kan4 ndi4 ka'4an2=na1 ji'4in4=ri4 ndi4, ya1kan3, ka'14an1=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4 ta1chi4 ka'4an2=na1 ji'4in4"
892,2018-05-04-a,2018-05-04-a_000463,Faustino Rómulo Peñaira,"Ya1 nda4ka1tu'4un4 ba'1a(3)=e4 ba42 ndi4 ya1 ña1a4 ndi4 tu'1un3 ba42 ña1a4 tan3, tan3 nda3tu2 nda'3a4 ka1a3 ba42 nda4ka1tu'4un4,","Ya1 nda4ka1tu'4un4 ba'1a(3)=e4 ba42 ndi4 ya1 ña1a4 ndi4 tu'1un3 ba42 ña1a4 tan3, tan3 nda3tu2 nda'3a4 ka1a3 ba42 nda4ka1tu'4un4,","Por eso preguntamos bien, esas palabras las vamos diciendo, vamos haciendo la pregunta y la mano va contestando,","Sí, esos son los reyes, los ricos son los que tienen riquezas.",Ya1 kan4 ndi4 na4tu2 i4yo(2)=a2 nda4ñu'4u4 xa'1a4=e2 tan3 ni1-nda3ñu'4u4 xa'1a4=e2 tan3 ni1-nda3ñu'4u4 xa'1a4=e2 tan3 ni1-nda3ñu'4u4 xa'1a4=e2 tan3 ni1-nda3ñu'4u4 xa'1a4=e2 tan3 ni1-nda3ñu'4u4 xa'1a4=e2 tan3 ni1-nda3ñu'4u4 xa'1a4=e2 tan3
893,2018-05-04-a,2018-05-04-a_000464,Faustino Rómulo Peñaira,"ka'4an2 ku4u4 ndi'3i(3)=a2 ka1a3 ka'4an2 ndi'3i(3)=a2 ka'4an2 ndi'3i(3)=a2, tan42 i3in3 tan42 i3in3 tan42 i3in(3)=a2 ndi4 ya1 ka'4an2 ku4u4 ndi'3i(3)=a3, ya1 nda4ka1tu'4un4, nda4ka1tu'4un4 ndi'3i(3)=o4=ya2 mi4i4 ndi4ka(2)=e2.","ka'4an2 ku4u4 ndi'3i(3)=a2 ka1a3 ka'4an2 ndi'3i(3)=a2 ka'4an2 ndi'3i(3)=a2, tan42 i3in3 tan42 i3in3 tan42 i3in(3)=a2 ndi4 ya1 ka'4an2 ku4u4 ndi'3i(3)=a3, ya1 nda4ka1tu'4un4, nda4ka1tu'4un4 ndi'3i(3)=o4=ya2 mi4i4 ndi4ka(2)=e2.","todas estas partes de los nudillos dice algo, cada nudillo dice algo, y nosotros le vamos preguntando.","Así que la verdad, ese <i>ka1a3 nda14ku2</i> es muy comunicativo, no es bueno.","Ya1 kan4 ndi4 ni1-ki3xa2a2 ta1 kan4 tan3 ni1-ti3in3=ra(2)=e2 tan3 kwa'1an(1)=e1 ji'4in4=ra3, ya1 kan4 ku4u4 kwen4tu2 ji'4in4=ra3."
894,2018-05-04-a,2018-05-04-a_000465,Rey Castillo García,I4yo2 na1 ni1-xa1a1 nda4-ndu3ku4=na2 yo'4o1.,I4yo2 na1 ni1-xa1a1 nda4-ndu3ku4=na2 yo'4o1.,Llegó gente a buscarte.,"Y quiere saber más sobre el señor, el padre de la columna columna,",Ya1 kan4 ndi4 nda3tu'4un4 ba(3)=e2 kan4 mi4i4 ba42 i4yo(2)=a2 nda4ñu'4u4 ya1 nda4ñu'4u4 kan4 ka4chi2=na1 so'3o3.
895,2018-05-04-a,2018-05-04-a_000466,Faustino Rómulo Peñaira,[...] Ni1bi4 ki13xa2a2 chi1.,Ni1bi4 ki13xa2a2 chi1.,Dice que llegó gente a la casa.,"Si soñamos con problemas, escucha lo que dices, escucha lo que dices, escucha lo que dices.",Ya1 kan4 ndi4 na4 ni1-ya'1a3 tiem4pu2 ka1a3 tan3 ku3ni2=yu1 na1 kan4 ndi4 ku3ni2=yu1 na1 kan4 na4 ni1-ndi'3i3 xa'1a4=na2 an4 ko14o3 na1 kan4 ku3ni2 ka1=yu1.
896,2018-05-04-a,2018-05-04-a_000467,Rey Castillo García,Ba'1a3 ba3.,Ba'1a3 ba3.,Está bien.,"en los días de Cuaresma, en los días de Cuaresma, en los días de Cuaresma, en los días de Cuaresma, en los días de Cuaresma, en los días de Cuaresma,",Ya1 kan4 ba42 ka'4an2=yu1 xa'1a4 na1 kan4 tan3 o4ra2 ki3xa3a4=2 nda3ka1tu'4un(4)=2 xa'1a4=na2 ndi4
897,2018-05-04-a,2018-05-04-a_000468,Faustino Rómulo Peñaira,"Ya1 kan4 nda4ka1tu'4un(4)=e4=e2 nda4ka1tu'4un(4)=e4=e2 ran4, ya1 kan4 nda4ka1tu'4un(4)=e4=e2.","Ya1 kan4 nda4ka1tu'4un(4)=e4=e2 nda4ka1tu'4un(4)=e4=e2 ran4, ya1 kan4 nda4ka1tu'4un(4)=e4=e2.","Así que de esa manera le vamos preguntando, todo eso se le dice cuando se hace la consulta.","ahí se encuentra la pluma, ahí se encuentra el tecolote, ahora tienes que arrancarlo,",Ya1 kan4 ndi4 i3in3 nu14u3 o4ra2 ti4 ba42 ndo4o13 ji'4in4=na2 na4tu2 na1 ku'4u2 ku4u4=na2 ran4.
898,2018-05-04-a,2018-05-04-a_000469,Rey Castillo García,"I3nga2 ni3 tu3ku(3)=a2 ka'4an2=ra1 ndi4 o4ra2 ka'4an2=ra1 ndi4 nda3-xi1nu3=ra2 ji'4in4 se'1e3 ji'4in4 sa1na1,","I3nga2 ni3 tu3ku(3)=a2 ka'4an2=ra1 ndi4 o4ra2 ka'4an2=ra1 ndi4 nda3-xi1nu3=ra2 ji'4in4 se'1e3 ji'4in4 sa1na1,","Hay otra frase que dices: <i>nda3-xi1nu3=ra2 ji'4in4 se'1e3 ji'4in4 sa1na1</i>,","Las cervezas tampoco son baratas, las mujeres tampoco,",Ba143 xi4ka(3)=2 ji'4in(4)=2 ni3 ba143 xi4ka(3)=2 ña'1a3 ji'4in(4)=2 o4ra2 ke4e(4)=2 kwa'1an(1)=e1 ndi4 ta1 i4yo2 ku4u(4)=2 ke4e(4)=2.
