,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
741,2018-05-04-a,2018-05-04-a_000312,Rey Castillo García,A1chi1 ndi4 ya1 ndi3-ki'3in3 nda3a2 ndi3-ki'3in3 ndo3so4 ndi4 tu'1un3 i4sa1bi4 ba42 tan3 ndi4 ya1 bi4xi1 ba43.,A1chi1 ndi4 ya1 ndi3-ki'3in3 nda3a2 ndi3-ki'3in3 ndo3so4 ndi4 tu'1un3 i4sa1bi4 ba42 tan3 ndi4 ya1 bi4xi1 ba43.,"Porque esta frase no la entiendo bien, es mixteco pero es difícil.","Dentro de la hoja de mazorca sale la hoja de mazorca verde, o dentro de la hoja de mazorca donde se hacen los tamales.","""A1chi1 ndi4 ya1kan3, ya1kan3, ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 xi4xi3=ra2 ji'4in4 ñu3u2 is1to'3o2=ra1"", ka4chi2=ra1 so'3o3 ji'4in4 ña4 ta4u3ni2=ra1."
742,2018-05-04-a,2018-05-04-a_000313,Rey Castillo García,"Ndi3-ki'3in3 nda3a2 nda4a(2)=e2 ku4ni2 ka3chi(2)=a2 ndi3-ki'3in3 nda3a2 kan4 ya1 kan4, ya1 kan4 nda4-ki'3in3 ...,","Ndi3-ki'3in3 nda3a2 nda4a(2)=e2 ku4ni2 ka3chi(2)=a2 ndi3-ki'3in3 nda3a2 kan4 ya1 kan4, ya1 kan4 nda4-ki'3in3",Lo que no entiendo es <i>ndi3-ki'3in3 nda3a2</i>.,"de qué escuchaste, por qué su hermana le llamaba <i>mi4chun2</i>, entonces la bruja le dijo:","""¿An4 sa3kan4 ko3o(3)=a2 ji'4in4 ta'4an(4)=e4 ndi4 ni1-i3xa3 ma1ni4=ra2 ji'4in(4)=o4?"", ka4chi2 bu4rru2 so'3o3 ji'4in4=ra3."
743,2018-05-04-a,2018-05-04-a_000314,Faustino Rómulo Peñaira,"ya1 ndi3-ki'3in3 nda3a2 ña1a4, an4 ndi13-ki'3in3=ra(2)=e2 ran4.","ya1 ndi3-ki'3in3 nda3a2 ña1a4, an4 ndi13-ki'3in3=ra(2)=e2 ran4.",Pues significa si alguien recogió el onjeto perdido.,"Si yo voy y después de un rato te quedas a enseñarles, no agarres fuerza en la espalda de los niños,",o4ra2 ku3u2=un4 ji'4in4 tu3tun4 nda3-kwi3ko4=2 ndi4 nda3-ka'3mi3=na2 ñu'3u2 tan3 chi'1yo4=na2 ta1kwi42 tan3
744,2018-05-04-a,2018-05-04-a_000315,Faustino Rómulo Peñaira,"An4 ni1-ti3in(3)=o4=ya(2)=e2 so'3o3 tan3 ni1-ti3in(3)=O4=ya(2)=e2 so'3o3 tan3, tan3 ndi13-ki'3in(3)=o4=ya(2) ran4 ya1 kan4 ba42 ndi13-ki'3in3 nda3a2 [...]ya1 ña1a4 ran4.","An4 ni1-ti3in(3)=o4=ya(2)=e2 so'3o3 tan3 ni1-ti3in(3)=O4=ya(2)=e2 so'3o3 tan3, tan3 ndi13-ki'3in(3)=o4=ya(2) ran4 ya1 kan4 ba42 ndi13-ki'3in3 nda3a2 ña1a4 ran4.","O sea, si lo tomó con la mano, esa frase significa tomar algo con la mano.","así estaban tomando, estaban platicando acerca de los problemas que había en su casa, cuando el hombre llegó le dijo a la gente:",Ya1 ka'4an2=na1 ji'4in4=ri4 ndi4 ku1mi4 ka'4an2=na1 ji'4in4=ri4 ku1mi4 ka'4an2=na1 ji'4in4=ri4 ku1mi4 ka'4an2=na1 ji'4in4=ri4 ku1mi4 ka'4an2=na1 ji'4in4=ri4 ku1mi4 ka'4an2=na1 ji'4in4=ri4 ndi4
745,2018-05-04-a,2018-05-04-a_000316,Rey Castillo García,Tan3 ndi3-ki'3in3 ndo3so4 an4 ndi13-ki'3in3 nda'4bi2 ba3 ka'4an4=na2 ba42 yo3o3 ku4u(4)=a3.,Tan3 ndi3-ki'3in3 ndo3so4 an4 ndi13-ki'3in3 nda'4bi2 ba3 ka'4an4=na2 ba42 yo3o3 ku4u(4)=a3.,Y <i>ndi3-ki'3in3 ndo3so4 </i> quizá significa que alguien lo encontró tirado.,"aquí terminó el día de tu muerte, hermano"", le dijo ese pájaro al marrano.","A1be3, i3kan4 ba42 ko4ndo3 ndi'3i3 ba(3)=e2 kan4 tan3 i3kan4 ba42 ka'4yu1 na1 yu4bi24 tan3 i3kan4 ba42 ka'4yu1 ki1bi4=na2 tan3 i3kan4 ba42 ka'4yu1 ki1bi4=na2 tan3 i3kan4 ba42 ka'4yu1 ki1bi4=na2 tan3 i3kan4 ba42 ka'4yu1 ki1bi4=na2 tan3"
746,2018-05-04-a,2018-05-04-a_000317,Faustino Rómulo Peñaira,"A1be3 ya1 kan4 ba42 tu'1un3 i4sa1bi4. Ndi13-ki'3in3 ndwa3..., an4 ndi13-ki'3in3 nda3a2 ndi13-ki'3in3 ndo3so4=ra(3)=e3, ndi13-ki'3in3=ra(2)=e2 ka4chi(2)=a2 tan3 ni'4i4=ra(2)=e2 ndi4 ndi13-ki'3in3 ndo3so4=ra(2)=e2, tu'1un3 i4sa1bi4 ba42 tu'1un3 i4sa1bi4 na1 kiu'4un4 ba42 ran4, ko3to(3)=on4 bi2, yo'4o4 ko3to(3)=on4 bi2.","A1be3 ya1 kan4 ba42 tu'1un3 i4sa1bi4. Ndi13-ki'3in3 an4 ndi13-ki'3in3 nda3a2 ndi13-ki'3in3 ndo3so4=ra(3)=e3, ndi13-ki'3in3=ra(2)=e2 ka4chi(2)=a2 tan3 ni'4i4=ra(2)=e2 ndi4 ndi13-ki'3in3 ndo3so4=ra(2)=e2, tu'1un3 i4sa1bi4 ba42 tu'1un3 i4sa1bi4 na1 kiu'4un4 ba42 ran4, ko3to(3)=on4 bi2, yo'4o4 ko3to(3)=on4 bi2.","Significa que alguien lo recogió pero no lo robó, es mixteco no muy comprensible porque no es mixteco de aquí, es de la montaña.","significa que mucha gente va a morir, significa que mucha gente va a morir, significa que mucha gente va a morir.","sa1bi4 kan4 ku4u4 sa1bi4 ndi4 sa1bi4 i4yo2 xu'14un4 ku4u4 sa1bi4 i4yo2 xu'14un4 ran4, sa1bi4 i4yo2 xu'14un4 ku4u4 sa1bi4 i4yo2 xu'14un4."
747,2018-05-04-a,2018-05-04-a_000318,Faustino Rómulo Peñaira,"Xa'1an1 nda'3a4=ra2 ndi13-ki'3in3=ra(2)=e2 tin3, ndi13-ki'3in3 nda3a2 ndi13-ki'3in3 ndo3so4=ra(2)=e2 ka4chi(2)=a2ton4, ndi13-ki'3in3=ra(2)=e2 yo'4o4 ni'4i4=ra(2)=e2 ton4, a1be3, ya1 kan4 ba42 kan4.","Xa'1an1 nda'3a4=ra2 ndi13-ki'3in3=ra(2)=e2 tin3, ndi13-ki'3in3 nda3a2 ndi13-ki'3in3 ndo3so4=ra(2)=e2 ka4chi(2)=a2ton4, ndi13-ki'3in3=ra(2)=e2 yo'4o4 ni'4i4=ra(2)=e2 ton4, a1be3, ya1 kan4 ba42 kan4.","O sea que alguien lo tomó y lo tiene consigo, en la mano, eso significa.","Por eso le dicen <i>ku1mi4=ndo4 ta1chi4</i>,",A1chi1 ndi4 sa3ba3=na2 ndi4 ka'4an2=na1 ji'4in(4)=a2 ku4u(4)=a2 ka4ndi3ka2 tan3 sa3ba3=na2 ndi4 ka'4an2=na1 ji'4in(4)=a2 ku4u(4)=a2 ndi4ka2.
748,2018-05-04-a,2018-05-04-a_000319,Rey Castillo García,"I3nga2 tu3ku(3)=a3. Ko1to1 ka'14an1 ba3ta4, ko1to1 ka'14an1 bi4xi1, ko1to1 ka'14an1 bi1xi1 ndo'4o1, ko1to1 ka'14an1 i3ya4 ko1to1 ka'14an1 ta4si1 ndo'4o1 bi3tin3.","I3nga2 tu3ku(3)=a3. Ko1to1 ka'14an1 ba3ta4, ko1to1 ka'14an1 bi4xi1, ko1to1 ka'14an1 bi1xi1 ndo'4o1, ko1to1 ka'14an1 i3ya4 ko1to1 ka'14an1 ta4si1 ndo'4o1 bi3tin3.","Hay otra frase: <i>Ko1to1 ka'14an1 ba3ta4, ko1to1 ka'14an1 bi1xi1 ndo'4o1, ko1to1 ka'14an1 i3ya4 ko1to1 ka'14an1 ta4si1 ndo'4o1 bi3tin3</i>.","se lo llevaba a buscar, se lo llevaba a buscar por todas partes.",Ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4
749,2018-05-04-a,2018-05-04-a_000320,Rey Castillo García,Ba3ta4.,Ba3ta4.,Mentiroso.,"Eso, que tomen y tomen, pues, que tomen y tomen porque son gente mala.",Tun4 kan4 ndi4 ja4chiu4un4=run4 ji'4in4 na1 yu4bi24 tan3 ko3nde3e3=na2 nu14u3 ñu'3u4 tan3 ko3nde3e3=na2 nu14u3 ñu'3u4 tan3 ko3nde3e3=na2 nu14u3 ñu'3u4 tan3 ko3nde3e3=na2 nu14u3 ñu'3u4 tan3 ko3nde3e3=na2 nu14u3 ñu'3u4 tan3 ko3nde3e3=na2 nu14u3 ñu'3u4 tan
750,2018-05-04-a,2018-05-04-a_000321,Faustino Rómulo Peñaira,"Ko1to1 ka'14an1 bi1[xi1], ka'14an1 ya1 ko3ndo3 ya1 bi1xi1 ya1 ka'1an(1)=e1 ndi4 ko1to1 ka'14an1 ya4a(4)=e2 ndi4 ka'1an1, ka'1an1 ndu4bi3 ka'1an1 ta4ku(1)=a1 ran4.","Ko1to1 ka'14an1 bi1xi1, ka'14an1 ya1 ko3ndo3 ya1 bi1xi1 ya1 ka'1an(1)=e1 ndi4 ko1to1 ka'14an1 ya4a(4)=e2 ndi4 ka'1an1, ka'1an1 ndu4bi3 ka'1an1 ta4ku(1)=a1 ran4.",Significa que no diga mentiras sino que diga la verdad sobre lo que se le pregunta.,"Eso es el contrario, eso es bueno, eso es malo.",I3kan4 ni1-ndi'3i3 xi13xi(3)=o4 tan3 ni1-xi1kan(1)=e4 tan3 ni1-xi1kan(1)=en4 tan3 ni1-xa'1an(1)=en4 ji'4in(4)=2 candela tan3 kwa'1an(1)=en4 ji'4in4 si1si'4i2=yu1 yu14kun3.
751,2018-05-04-a,2018-05-04-a_000322,Faustino Rómulo Peñaira,A1chi1 ndi4 ya1 ka'4an2 ba3ta4 ya1 ka'4an2 bi1xi1 ba42 ña1a4 ran4.,A1chi1 ndi4 ya1 ka'4an2 ba3ta4 ya1 ka'4an2 bi1xi1 ba42 ña1a4 ran4.,Eso es cuando se hace la pregunta y la consulta arroja respuestas confusas.,"Se acordó, se enflacó, se acordó, ya no estaba, no sabía si había muerto, no sabía cómo le llamaban.",Tan3 sa3ña4=e2 nda'3a4=ra2 sa3ña4=e2 xa'1a4=ra2 sa3ña4=e2 yu'3u4=ra2 sa3ña4=e3.
752,2018-05-04-a,2018-05-04-a_000323,Rey Castillo García,"<i>Contrario</i> ba42 yo'4o4 ji'4in(4)=a2 ya1 ka'4an2, ya1 ka'4an2 bi3tin3 ka'1an1 ndi4bi3 bi3tin3 ka'1an1, ka'1an1 ndi4chi2 bi3tin3 ka'1an1 ndi4bi3 bi3tin3 ka'1an1 ta4ku1.","Contrario ba42 yo'4o4 ji'4in(4)=a2 ya1 ka'4an2, ya1 ka'4an2 bi3tin3 ka'1an1 ndi4bi3 bi3tin3 ka'1an1, ka'1an1 ndi4chi2 bi3tin3 ka'1an1 ndi4bi3 bi3tin3 ka'1an1 ta4ku1.",O sea que esta última frase es contraria a la frase <i>bi3tin3 ka'1an1 ndi4bi3 bi3tin3 ka'1an1 ndi4chi2 bi3tin3 ka'1an1 ndi4bi3 bi3tin3 ka'1an1 ta4ku1</i>.,"Hablar con reverencia, hablar con reverencia, hablar con reverencia, hablar con reverencia, hablar con reverencia.","Tan3 ni14-xi'1i1=yu1 ndi4 su14u3 yu'1u1 ku4u4 ta1 kan4 ni4-ji3ni2=na1 ndi4 su14u3 yu'1u1 ku4u4 ta1 kan4 ka4chi2=ra1 so'3o3 ndi4, ""Su14u3 ta1 ka1a3 ku4u4 ta1 ka1a3 ndi4 ta1 ka1a3 ku4u4 ta1 ka1a3""."
753,2018-05-04-a,2018-05-04-a_000324,Faustino Rómulo Peñaira,Ya1 ka'4an2 ba3ta4 ba42.,Ya1 ka'4an2 ba3ta4 ba42.,Eso significa que dice mentiras.,Ahora van a ser las primeras personas que van a ser las primeras personas que van a ser las primeras personas que van a ser las primeras personas que van a ser las primeras personas que van a ser las primeras personas que van a ser las primeras.,"""An4 i3in3 o4ra2 sa3ba3 an4 i3in3 o4ra2 sa3ba3 i3in3 o4ra2 sa3ba3 i3in3 o4ra2 sa3kan4 ndi4 ki3xa2a2=yu1"", ka4chi2=yu1 so'3o3 ji'4in4=na3."
754,2018-05-04-a,2018-05-04-a_000325,Rey Castillo García,"<i>Contrario</i> ba42 ji'4in(4)=a2 yo'4o4 ran4, ya1 kan4 ndi4 ya1 ba'1a3 ba42 kan4 ran4, ya1 ka1a3 ndi4 ya1 ba'14a4 ba42 ka1a3 ran4.","Contrario ba42 ji'4in(4)=a2 yo'4o4 ran4, ya1 kan4 ndi4 ya1 ba'1a3 ba42 kan4 ran4, ya1 ka1a3 ndi4 ya1 ba'14a4 ba42 ka1a3 ran4.",Eso es contrario a esta última frase. Una dice cosas buenas y la otra dice cosas malas.,"Mm, eso fue mucho antes, dos mil uno y ahora ya tiene quince y tres años.",tan3 bi3tin3 ndi4 i4ndu'3u4=ra2 ki4xin1=ra1 tan3 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu'3u4=ra2 i4ndu
755,2018-05-04-a,2018-05-04-a_000326,Faustino Rómulo Peñaira,"Na1 kan4 ndi4 na1 ..., <i>contrario</i> ba42 ji'4in(4)=a2 ña1a4, ya1 ba'14a4 ba42 ña1a4.","Na1 kan4 ndi4 na1 contrario ba42 ji'4in(4)=a2 ña1a4, ya1 ba'14a4 ba42 ña1a4.","Eso es contrario, uno dice cosas malas.","""Y aquí tengo mi nombre"", le dije, ""Aquí tienes credencial para ver"".",ni1-ko1yo3=ra2 ni1nu1 tan3 ni1-ko1yo3=ra2 nu14u3 ta1kwi42 tan3 ni1-ko1yo3=ra2 i3na2 tan3 ni1-ko1yo3=ra2 i3na2 tan3 ni1-ko1yo3=ra2 i3na2 tan3
756,2018-05-04-a,2018-05-04-a_000327,Faustino Rómulo Peñaira,"Ja1 ndi4-ki'3in3, ndi4-ki'3in3 ndi'3i(3)=un4 i3chi4 ba42 ña1a4 ...,","Ja1 ndi4-ki'3in3, ndi4-ki'3in3 ndi'3i(3)=un4 i3chi4 ba42 ña1a4","Eso ya lo estás comprendiendo todo porque ...,","Si el señor se muere yo también voy a morir, él no va a pagar al pueblo viejo, nosotros no vamos a pagar.",ni1-ka3chi2=ra1 ji'4in4 i3na2 ja1na1=ra1 ndi4 na4 ku3nde3e3 i3ni2=ra1 sa3kan4 ndi4 ku3ni2=na1 na4tu2 ya3tin3 xi4ka3=ri4 ndi4
757,2018-05-04-a,2018-05-04-a_000328,Faustino Rómulo Peñaira,"ta1 kiu'4un4, i3in3 ta1 kiu'4un4 ni1-xi3to3, ya1kan3, nda13-ti3so4 nda13-ti3so4=a2 kwa'1an1 ji'4in4=ra2 ndi4 ba'1a3=lu3 be'3e3 ti13in3 sia14ta4 ka'4nu3 ma42,","ta1 kiu'4un4, i3in3 ta1 kiu'4un4 ni1-xi3to3, ya1kan3, nda13-ti3so4 nda13-ti3so4=a2 kwa'1an1 ji'4in4=ra2 ndi4 ba'1a3=lu3 be'3e3 ti13in3 sia14ta4 ka'4nu3 ma42,","un señor de la montaña que vino apuntó todo eso y construyó una casa bien bonita,","""Él hace huipiles y se dedica a tumbar el monte, no sabemos quién es su maestro, no viene a hablar"",",Ti1xin3 ku3rra42 ta4u3ni2 Tecla mi4i4 nde4-ke3ta'4an(4)=e2 ji'4in4 ku3rra42 ta1 ta4u3ni2 Andrés Castillo yo'4o4 ji13ni2=yu1
758,2018-05-04-a,2018-05-04-a_000329,Faustino Rómulo Peñaira,"nda3si4 ta4ba4=ra2 xu'14un4 xi4ka3=ra2 nda4kwa3tu3=ra2 ji'4in(4)=a3, ko14chun3=ra2 ko3to3=ra2 ko14chun3=ra2, nda'4bi2=lu3 ka'4an2=ra1 ji'4in(4)=2 xa'4an1=ra1 ndu4ku4=ra2 chi3ñu3.","nda3si4 ta4ba4=ra2 xu'14un4 xi4ka3=ra2 nda4kwa3tu3=ra2 ji'4in(4)=a3, ko14chun3=ra2 ko3to3=ra2 ko14chun3=ra2, nda'4bi2=lu3 ka'4an2=ra1 ji'4in(4)=2 xa'4an1=ra1 ndu4ku4=ra2 chi3ñu3.","como ya sabe rezar, gana mucho dinero, vino a verme y me pidió que le enseñara,","los niños le decían a su hermana y ella le contestaba, entonces él le decía:","""An4 ji4ni2 tu3 yo'4o1 ndi4 ya1 kan4 ba42 i4ndu'3u4=a2 kan4"". I3kan4 ja143 ka4chi2 tu3ku3 ta1 kan4 ji'4in4=ra2 ndi4, ya1kan3,"
759,2018-05-04-a,2018-05-04-a_000330,Rey Castillo García,"<i>Híjole</i>, tan3 ko4chun3=ra3, yo'4o1 sa14-na'1a(1)=on4=ra3.","Híjole, tan3 ko4chun3=ra3, yo'4o1 sa14-na'1a(1)=on4=ra3.","Híjole, ya puede, tú le enseñaste.",y si van caminando por el camino hacia el lugar conocido como <i>ya'3a3</i> o si vienen de otra parte.,"""Kwa'4an2=ndo4 nda3-ndi3ko4=ra2 ya3ni2 ndi4 ku'1un1=yu1 ko'3o(3)=2 ta1kwi42 sa3kan4 ndi4 ki3xa2a2=yu1 tan3 ku'1un(1)=un4 ko1to(1)=on4""."
760,2018-05-04-a,2018-05-04-a_000331,Faustino Rómulo Peñaira,"Bi3tin3 ndi4 xi4ka3=lu3=ra2 nda4kwa3tu3=ra2 ton4, nda3si4 ta4ba4=ra2 ..., a1be3 yu'1u1 sa14-na'1a(1)=e1=ra1 ran4.","Bi3tin3 ndi4 xi4ka3=lu3=ra2 nda4kwa3tu3=ra2 ton4, nda3si4 ta4ba4=ra2 a1be3 yu'1u1 sa14-na'1a(1)=e1=ra1 ran4.",Ahora ya anda ganando mucho dinero. Yo le enseñé.,"Tenía muchos insectos en la casa, tenía muchos insectos de muy mal agüero, tenía que ser con el primer hombre o con su ombligo.",I3kan4 ni1-ke3ta3=ra2 ma'14ñu3 ndi4 xi'4i4=ra2 tan3 ni1-xa1a1=ra1 mi4i4 xi'4i4=na2 ndi4
761,2018-05-04-a,2018-05-04-a_000332,Rey Castillo García,<i>Híjole</i>.,Híjole.,Híjole.,"el papel blanco, el papel rojo,",tan3 na4tu2 ni1-ka'1an1=ra1 sa3kan4 tu3ku3 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3 tin3 ja1 tu3ku3
762,2018-05-04-a,2018-05-04-a_000333,Faustino Rómulo Peñaira,"Xa143 ta4ba4=ra2 kwe'1e1 ta4ba4=ra2 xi4ka3=ra2, nda4kwa3tu3=ra2.","Xa143 ta4ba4=ra2 kwe'1e1 ta4ba4=ra2 xi4ka3=ra2, nda4kwa3tu3=ra2.","Ahora ya puede curar, anda por todas partes.","Sí, en la casa de la secretaria, o si hay algo que se va a cocer, eso es lo que sé.","Kwe'1e1 ko3ndo'3o(3)=e4 na1 yu4bi24 ran4, kwa4ñu3 kwa'1an(1)=on4 mi4i4 kwa'1an(1)=on4 tan3"
763,2018-05-04-a,2018-05-04-a_000334,Faustino Rómulo Peñaira,"Tan3 tan42 ka'4an2 yo'4o1 sa3kan4 ka'4an2=ra1 ran4, xi13to3, xi13to(3)=2 ji'4in4 nda'3a4=2 tan3, ji'4in4 nda'3a4 ko3to(3)=on4 ka4chi2[=yu1]ji'4in4=ra3, i3kan4 ji13to3=ra3, sa1a3 ka4chi(2)=a2, so'3o3 ka4chi(2)=a2,","Tan3 tan42 ka'4an2 yo'4o1 sa3kan4 ka'4an2=ra1 ran4, xi13to3, xi13to(3)=2 ji'4in4 nda'3a4=2 tan3, ji'4in4 nda'3a4 ko3to(3)=on4 ka4chi2=yu1ji'4in4=ra3, i3kan4 ji13to3=ra3, sa1a3 ka4chi(2)=a2, so'3o3 ka4chi(2)=a2,","Así como tú dices así me dijo, le enseñé a sacar consulta con la mano,","Sí. Sí, ellos son los principales. Sí, ellos son los principales, debemos hablarles, esperar y rezarles.",¿nda4a(2)=e2 ku4ni2 ka3chi(2)=a2 yo'4o1 ki1bi4 ni1-ka'1an(1)=on4 ji'4in(4)=un4 xa'1a4 xu'14un4 ni1-ka'1an(1)=on4 xa'1a4 xu'14un4 ni1-ka'1an(1)=on4 xa'1a4 xu'14un4 ni1-ka'1an(1)=on4 xa'1a4 xu'14un4 ni1-
764,2018-05-04-a,2018-05-04-a_000335,Faustino Rómulo Peñaira,"nda4ka1tu'4un4 ndi4chi2=ni42=ra1 tan42 ka4chi2 yo'4o1 ña1a4 ran4, ya1 nda4ka1tu'4un4 yo'4o1 ña1a4 ndi4 ya1 kan4 nda4ka1tu'4un4=ra3, ku4ni2=ra1 sa1a3 ku3ni2=ra1 nda4a(2)=e2 ka4chi(2)=a2 chi1.","nda4ka1tu'4un4 ndi4chi2=ni42=ra1 tan42 ka4chi2 yo'4o1 ña1a4 ran4, ya1 nda4ka1tu'4un4 yo'4o1 ña1a4 ndi4 ya1 kan4 nda4ka1tu'4un4=ra3, ku4ni2=ra1 sa1a3 ku3ni2=ra1 nda4a(2)=e2 ka4chi(2)=a2 chi1.","me preguntó con detalle todo así como tú lo estás haciendo, quería saber qué significaba cada frase.","Si escuchaste lo siguiente, ""No vayan a sobar la palabra, no vayan a sobar el viento"", le dijo.",Su14u3 kwen4tu2 ba3ta4 nda4tu'4un4=ra2 ndi4 ya1 ndi3xa3 ku4u4 ta1 ka'4an2 ji'4in4=ra3.
765,2018-05-04-a,2018-05-04-a_000336,Faustino Rómulo Peñaira,"Tan3 ka4chi2[=yu1]ji'4in4=ra2 ndi4 so'3o3 ka'4an(2)=e2 ka4chi2[=yu1]ji'4in4=ra3, so'3o3 ka'1an(1)=on4 ji'4in(4)=a2 so'3o3 ka'4an(2)=e2 so'3o3 ka4chi(2)=a2 sa1a3,","Tan3 ka4chi2=yu1ji'4in4=ra2 ndi4 so'3o3 ka'4an(2)=e2 ka4chi2=yu1ji'4in4=ra3, so'3o3 ka'1an(1)=on4 ji'4in(4)=a2 so'3o3 ka'4an(2)=e2 so'3o3 ka4chi(2)=a2 sa1a3,","Y yo le iba diciendo, dice esto, di así, así dice esto,","Puede ser que se trate de un animal, puede ser que se trate de una enfermedad, eso también es una enfermedad.",Ka'4an2=ndu1 ji'4in(4)=a2 ndi4 ka'4an2 ta'4an4=na2 ji'4in(4)=a2 ka'4an2 ta'4an4=na2 ji'4in(4)=a2 ka'4an2 ta'4an4=na2 ji'4in(4)=a2 ka'4an2 ta'4an4=na2 ji'4in(4)=a2 ka'4an2 ta'4an4=na2 ji'4in(4)=a2 ka'4an2=ndu1 ji'4in
766,2018-05-04-a,2018-05-04-a_000337,Rey Castillo García,Xi4to3 ba'1a3=ra2 ma42.,Xi4to3 ba'1a3=ra2 ma42.,Así que ahora ya sabe hacer bien la consulta.,"tú mismo comisario tienes trece sillas, padre santísimo, trece arroyos, trece sillas,","I3kan4 ja143 nda13-ki'3in3 ba3 ta1 ta4u3ni2 kan4 ka4chi2=ra1 ndi4, ""¿Sa1a3 i13xa3=ra2 ji4ni2=ra1 nda4a(2)=e2 ba42 ndo'4o(4)=e4?""."
767,2018-05-04-a,2018-05-04-a_000338,Faustino Rómulo Peñaira,"tan3 ja1 xa143 xi4to3, xi4to3 ba'1a3 sia14ta4 tin3, xi4to3 ba'1a3=ra2, ko4chun3 <i>cabrón</i>.","tan3 ja1 xa143 xi4to3, xi4to3 ba'1a3 sia14ta4 tin3, xi4to3 ba'1a3=ra2, ko4chun3 cabrón.","y ahora ya sabe sacar bien la consulta el desagraciado, ya puede el cabrón.","y vayan a hacerle un buen rezo, vayan a hacerle un buen rezo, vayan a hacerle un buen rezo, vayan a hacerle un buen rezo, vayan a hacerle un buen rezo,",i3kan4 ju13ta'3an2=yu1=ra1 tan3 ka'4an2=ra1 ji'4in(4)=2 ndi4 ta1 ku4ni2 ku4u4 ta1 ku3ndu'4u4 amigu ji'4in4=ra2 ka4chi2=ra1 ji'4in(4)=2 ndi4 ta1 ku4ni2 ku4u4 ta1 ku3ndu'4u4 amigu ji'4in4=ra2 ka4chi2=ra1 ji'4in(4)=2.
768,2018-05-04-a,2018-05-04-a_000339,Rey Castillo García,"I3nga2 tu3ku(3)=a2 chi1, ya1 ka'4an2 xi3yo3 be'3e3 nu14u3 xi3yo3 be'3e3 nda3tu2 chi1.","I3nga2 tu3ku(3)=a2 chi1, ya1 ka'4an2 xi3yo3 be'3e3 nu14u3 xi3yo3 be'3e3 nda3tu2 chi1.",Esta otra frase que dice: <i>xi3yo3 be'3e3 nu14u3 xi3yo3 be'3e3 nda3tu2</i>.,"¿Dónde te duele tu mano, dónde te duele tu pie, no te duele tu pie, no te duele tu mano?","U'4un1, na4tu2 na1 ji4ni2 tu'1ba3 kan4 ku4u4=na2 tan3 i4xa3=na2 ji'4in(4)=a2 tan3 i4xa3=na2 ji'4in(4)=a2 tan3 i4xa3=na2 ji'4in(4)=a2 tan3 i4xa3=na2 ji'4in(4)=a2 tan3 i4xa3=na2 ji'4in(4)=a2 tan3 i"
769,2018-05-04-a,2018-05-04-a_000340,Faustino Rómulo Peñaira,¿Nda4a(2)=e2 ka4chi(2)=a2 ña1a4?,¿Nda4a(2)=e2 ka4chi(2)=a2 ña1a4?,¿Y qué más dice?,"En el nombre del padre señor San Miguel San Felipe santo remedio santo santo, santo, santo, santo, escucha bien,",O4ra2 ki3xa3a(4)=e4 ka'4an(2)=e2 kan4 ndi4 nda1 mi3i(4)=o4 ku4u(4)=e4 ka'4an(2)=e2 kan4 ndi4 nde3e4=ni42 i3ni2=yu1 ran4.
770,2018-05-04-a,2018-05-04-a_000341,Rey Castillo García,¿Nda4a(2)=e2 ku4ni2 kan4 chi2?,¿Nda4a(2)=e2 ku4ni2 kan4 chi2?,¿Qué quiere decir eso?,"y ahora, voy a ver ahora, vamos a hablar de otra cosa,",Nda4a2 na1 ku3u2 ku4u4=na2 nda4a2 na1 ku3u2 ku4u4=na2 nda4a2 na1 ku3u2 ku4u4=na2 nda4a2 na1 ku3u2 ku4u4=na2 nda4a2 na1 ku3u2 ku4u4=na2 nda4a2 na1 ku3u2 ku4u4=na2 nda4a2 na1 ku3u2 ku4u
