,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
1131,2018-05-05-a,2018-05-05-a_000152,Faustino Rómulo Peñaira,"Tan3 sa1a3 i4xa(3)=on4 ji4ni2=un4 na4, ya1kan3, na4tu2 ka1..., ka'4an(2)=e2 ji'4in(4)=un4 ndi4 i4yo2 ba3=ra2 ka4chi(2)=a2 tin3, ¿sa1a3 a3sa(3)=on4 tin3?","Tan3 sa1a3 i4xa(3)=on4 ji4ni2=un4 na4, ya1kan3, na4tu2 ka'4an(2)=e2 ji'4in(4)=un4 ndi4 i4yo2 ba3=ra2 ka4chi(2)=a2 tin3, ¿sa1a3 a3sa(3)=on4 tin3?",Y ¿cómo sabes la respuesta que te da la consulta?,"Es lo que él escribió, pues, todo eso quedó registrado en las notas.","I3kan4 nda4ka1tu'4un4=ra2 ran4, nda4ka1tu'4un4=ra2 nda'3a4 ran4."
1132,2018-05-05-a,2018-05-05-a_000153,Faustino Rómulo Peñaira,"Ka4chi2[=yu1]ji'4in(4)=un4 ndi4 ya1, ya1 ka'4an2=e4 ji'4in(4)=a2 ña1a4 ran4, ja1 i3nga2 ba42 ya1, ya1 ka'4an2 yo4o4 ji'4in(4)=a2 ña1a4 ran4.","Ka4chi2=yu1ji'4in(4)=un4 ndi4 ya1, ya1 ka'4an2=e4 ji'4in(4)=a2 ña1a4 ran4, ja1 i3nga2 ba42 ya1, ya1 ka'4an2 yo4o4 ji'4in(4)=a2 ña1a4 ran4.","Como te digo, una cosa es lo que se le dice y la otra cosa tamién se dice.","No tiene ningún uso, no sirve para nada, no sirve para nada.",Ki1bi4 ni1-ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja'1an(1)=e4 ja
1133,2018-05-05-a,2018-05-05-a_000154,Faustino Rómulo Peñaira,"Tan3 ja1 i3nga2 ba42 ya1, ya1 nda4..., ya1 yo'4o4 ba42 ya1, an4 ji4ni2=un4 ndi4 ni'4i(4)=un4 <i>control</i> tan3 xa4xin1(3)=un4 nu14u(3)=a2 ña1a4 tan3 nda'4ba(1)=e1, sa3kan4 i4yo(2)=a2 ña1a4 ran4.","Tan3 ja1 i3nga2 ba42 ya1, ya1 ya1 yo'4o4 ba42 ya1, an4 ji4ni2=un4 ndi4 ni'4i(4)=un4 control tan3 xa4xin1(3)=un4 nu14u(3)=a2 ña1a4 tan3 nda'4ba(1)=e1, sa3kan4 i4yo(2)=a2 ña1a4 ran4.","Esto es lo que contesta, es como el control remoto que usamos para apagar un aparato, así es.","le dijo a su hermana <i>ñu4la2</i> que su hermana se llamaba <i>ñu4la2</i>,",ti4 kan4 ku4u4 ti4 ja4xi24=ri4 ti1xin3=a2 tan3 ta'4yu1 ba3 ti1xin3=a2 na4tu2 kwa'1an(1)=e4 kwa'1an(1)=e4 ji'4in4 dotor ndi4
1134,2018-05-05-a,2018-05-05-a_000155,Faustino Rómulo Peñaira,"Ya1 ña1a4 ba42 ka'1an1 ran4, ya1 yo'4o4 ba42 ka'1an1 ran4.","Ya1 ña1a4 ba42 ka'1an1 ran4, ya1 yo'4o4 ba42 ka'1an1 ran4.",Esta parte de la mano es la que nos contesta.,"en otra parte, si llega a posarse sobre las piedras, ese animal <i>ko3ni4jo2</i>,","""Ja1 i4yo2 ba'1a(3)=on4, ja1 i4yo2 ba'1a(3)=on4, ja1 i4yo2 ba'1a(3)=on4, ja1 i4yo2 ba'1a(3)=on4, ja1 i4yo2 ba'1a(3)=on4, ja1 i4yo2 ba'1a(3)=on4, ja1 i4yo2 ba'1a(3)=on4, ja1 i4"
1135,2018-05-05-a,2018-05-05-a_000156,Faustino Rómulo Peñaira,"Nda'3a4 yo'4o4 ba42 ka'1an1 na4 ka3chi(2)=a2 ndi4 ta1 ku3u2 ku4u4=ra2 ran4. Nda'3a4 yo'4o4 ba42, yo'4o4, yo'4o4 ba1xi3=a2 tan3, ja1 ya3tin3=ni42 ku3u2=un4 ndi4 ya3tin3=ni42 ku3u2=un4,","Nda'3a4 yo'4o4 ba42 ka'1an1 na4 ka3chi(2)=a2 ndi4 ta1 ku3u2 ku4u4=ra2 ran4. Nda'3a4 yo'4o4 ba42, yo'4o4, yo'4o4 ba1xi3=a2 tan3, ja1 ya3tin3=ni42 ku3u2=un4 ndi4 ya3tin3=ni42 ku3u2=un4,","Esta mano es la que nos contesta si la persona va a morir, si la medida llega por esta parte la persona está cerca de la muerte.","entonces las hormigas viejas le dijeron a sus crías,","""Se'1e3=ndo4 ndi4 ta1 i4yo2 chi4ñu3 ku4u4 ta1 kan4 i3nda14=e2 ndi4 ko14o3 xu'14un4 ta'4nda1 chi3ñu3"", ka4chi2=na1 so'3o3."
1136,2018-05-05-a,2018-05-05-a_000157,Faustino Rómulo Peñaira,"<i>buta</i> ndi4 na'14a4 nda143 xa3ku4 ti4 ki1bi4 tan3 ku3u2=un4 nda143 xa3ku4 ti4 ki1bi4, nda143 xa3ku4 ti4 ki1bi4, nda143 xa3ku4 ti4.","buta ndi4 na'14a4 nda143 xa3ku4 ti4 ki1bi4 tan3 ku3u2=un4 nda143 xa3ku4 ti4 ki1bi4, nda143 xa3ku4 ti4 ki1bi4, nda143 xa3ku4 ti4.","híjole, si llega por aquí dice que ya le quedan pocos días de vida.","""Hermano, nuestro hermano, el <i>ko14chi4</i>, está en su casa y se quiere morir,",i4nde4e(4)=a2 tan3 ndi4 ko14o3 ka1=ri4 i4nde4e(4)=a2 ndi4 ko14o3 ka1=ri4 i4nde4e(4)=a2 ndi4 ko14o3 ka1=ri4 i4nde4e(4)=a2 ndi4
1137,2018-05-05-a,2018-05-05-a_000158,Faustino Rómulo Peñaira,"Ka4ba(1)=e1 tan3 ka4ba(1)=e1 tan3, tan3 kwa'1an(1)=e1 tan3 ka4ba(1)=e1 tan3 kwa'1an(1)=e1 tan3, tan3 xi4to(3)=a2 tan3, tan3 ku1mi4 nu14u3 ku1mi4 nda3tu2 ka4chi2=ra1 ji'4in(4)=a2 ndi4","Ka4ba(1)=e1 tan3 ka4ba(1)=e1 tan3, tan3 kwa'1an(1)=e1 tan3 ka4ba(1)=e1 tan3 kwa'1an(1)=e1 tan3, tan3 xi4to(3)=a2 tan3, tan3 ku1mi4 nu14u3 ku1mi4 nda3tu2 ka4chi2=ra1 ji'4in(4)=a2 ndi4","La mano sigue dando vueltas y se va diciendo: ""cuatro caras, cuatro consultas"",","Quien reza de manera falsa, quien reza de manera melosa, quién es el que reza de manera falsa,","""Ba143 kwi4i4 ku'1un(1)=i1 ji'4in(4)=un4 ndi4 ja1 ndo3o3=ni42=un4 tan3 yu'1u1 ndi4"
1138,2018-05-05-a,2018-05-05-a_000159,Faustino Rómulo Peñaira,"ku1mi4 ka1 chi3ka2 yo4o4 nda'3a4 ku1mi4, ko3to3 ko3to3 ka1 yo4o4 ran4, na1 ko3to3 ka1 ku4u(4)=un4 ka4chi2=na1 ji'4in(4)=un4 ko3to3=na3.","ku1mi4 ka1 chi3ka2 yo4o4 nda'3a4 ku1mi4, ko3to3 ko3to3 ka1 yo4o4 ran4, na1 ko3to3 ka1 ku4u(4)=un4 ka4chi2=na1 ji'4in(4)=un4 ko3to3=na3.","significa que vamos a seguir haciendo la consulta cuatro veces, es decir, vamos a seguir preguntando.","Eso es lo que provoca esos dolores, eso es lo que provoca esos dolores.","ja1 ni1-ki3xa2a2 ba3 yo'4o1 bi3tin3 ndi4 yo'4o1 ku3u2 ku4u(4)=un4"", ka4chi2=ra1 ji'4in4 ki3ni2,"
1139,2018-05-05-a,2018-05-05-a_000160,Faustino Rómulo Peñaira,"Tan3 kwa'1an(1)=e1 tan3 mi4i4 ni1-xa1a(1)=e1 tan3, xa14a1 ki1bi4 ndi4 ta1 ku3u2 ku4u4 ba(3)=on4 an4 i3in3 kwi1ya1 tan3 ku3u2=un4, an4 i4yo(2)=a2 ku3ni2 i4yo(2)=a2 ko3to(3)=2 i3in3 kwi1ya1.","Tan3 kwa'1an(1)=e1 tan3 mi4i4 ni1-xa1a(1)=e1 tan3, xa14a1 ki1bi4 ndi4 ta1 ku3u2 ku4u4 ba(3)=on4 an4 i3in3 kwi1ya1 tan3 ku3u2=un4, an4 i4yo(2)=a2 ku3ni2 i4yo(2)=a2 ko3to(3)=2 i3in3 kwi1ya1.","Y después de esas cuatro veces si la respuesta es la misma, significa que la persona va a morir antes que pase un año.","así se llama el pueblo de los que habitan ahí, esos son los llamados <i>na1 i4ngo24</i> o <i>na1 ya4ma24</i>.",Constantino Teodoro Bautista. U1bi1 xi3ko3 u1xi1 i3in3 kwi1ya1=yu1. Yoloxóchitl.
1140,2018-05-05-a,2018-05-05-a_000161,Rey Castillo García,¿An4 sa3kan4 ba3 te1?,¿An4 sa3kan4 ba3 te1?,,"Sí, en mixteco, sí. Ustedes sí, están muy esperanzados en mixteco.",xi1ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 xi4ka3=ra2 ji'4in4 se'1e3
1141,2018-05-05-a,2018-05-05-a_000162,Faustino Rómulo Peñaira,"I4yo2, xi4ka3 ba3=ra2 ka4chi(2)=a2. Ya1 yo'4o4 ba42 ka'4an2 ran4 yu3ba4=2, nda'3a4 yo'4o4 ba42 ka'4an2 ran4.","I4yo2, xi4ka3 ba3=ra2 ka4chi(2)=a2. Ya1 yo'4o4 ba42 ka'4an2 ran4 yu3ba4=2, nda'3a4 yo'4o4 ba42 ka'4an2 ran4.","Puede ser que también diga que la persona va a seguir viviendo, esta parte de la mano es la que contesta.",Si vamos a alguna parte podemos buscar a alguien que nos rece y echarle un vistazo.,xu'14un4 tu3tu2 ba42 kan4 a1chi1 ndi4 pa4ka2 tu3tu2 ba42 ka'4an2=na1 ji'4in(4)=a3.
1142,2018-05-05-a,2018-05-05-a_000163,Faustino Rómulo Peñaira,"Ya1 ka'4an2 ku4u4 ndi'3i(3)=a2, nda'3a4 yo'4o4 ka'4an2 ton4, ya1 yo'4o4 ka'4an2 ba42 yo'4o4, ka'4an2 ba42 yo'4o4, ka'4an2 ba42 yo'4o4, ta1nda1 yo'4o4 ba1xi(3)=a3.","Ya1 ka'4an2 ku4u4 ndi'3i(3)=a2, nda'3a4 yo'4o4 ka'4an2 ton4, ya1 yo'4o4 ka'4an2 ba42 yo'4o4, ka'4an2 ba42 yo'4o4, ka'4an2 ba42 yo'4o4, ta1nda1 yo'4o4 ba1xi(3)=a3.","Así que todas estas partes de la mano dicen algo, desde aquí hasta acá.","porque yo soy el padre, la mamá, la tortilla, el agua, las hojas, el hilo,",¿Nda4a(2)=e2 ba42 ku4ni2=ra1 ndi3-ki'3in3 nda3a2 ndi3-ki'3in3 ndo3so4 chi2.
1143,2018-05-05-a,2018-05-05-a_000164,Faustino Rómulo Peñaira,"Ni1-ka3ni(3)=a2 nda1 ka1a3 ndi4 ka'4an2 tu'1un3=ni4(2)=a2 xa'1a4=ra2 ndi4 ku3u2=ra1 ran4, ku3u2=ra1, ku3u2=ra1 na4 ni1-ka3ni(3)=a2 ka1a3 ran4.","Ni1-ka3ni(3)=a2 nda1 ka1a3 ndi4 ka'4an2 tu'1un3=ni4(2)=a2 xa'1a4=ra2 ndi4 ku3u2=ra1 ran4, ku3u2=ra1, ku3u2=ra1 na4 ni1-ka3ni(3)=a2 ka1a3 ran4.",Si llega por esta parte la consulta es confusa pero significa que la persona va a morir.,"Sí, de ahí viene el dinero, de ahí he hecho una casa.",na4tu2 ni1-ki3nda2a2=na(1)=e1 ndi4 ya1 i4sa1bi4 ba42 tan3 ndi4 ya1 bi4xi1 ba42 ran4.
1144,2018-05-05-a,2018-05-05-a_000165,Faustino Rómulo Peñaira,"Ya1 kan4 ndi4 ya1 yo'4o4 ba42, ya1 yo'4o4 ba42 ka'4an2. Tan3 na4 sa3kan4 ti4 ka'1an(1)=e4 ji'4in(4)=a2 tan3 ko14o3 ya1 ka'1an(1)=e4 ji'4in4 ran4.","Ya1 kan4 ndi4 ya1 yo'4o4 ba42, ya1 yo'4o4 ba42 ka'4an2. Tan3 na4 sa3kan4 ti4 ka'1an(1)=e4 ji'4in(4)=a2 tan3 ko14o3 ya1 ka'1an(1)=e4 ji'4in4 ran4.","Así que esta parte de la mano es la que contesta, si hacemos la pregunta así nada más no habrá nada que nos pueda contestar.","ahora ya nadie lo usa para eso, lo usa para algo,",tan42 i3in3 tan42 i3in3 be'3e3 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in3 ye'14e4 tan42 i3in
1145,2018-05-05-a,2018-05-05-a_000166,Rey Castillo García,Kwi14i3 ku3ni(3)=o4 ran4.,Kwi14i3 ku3ni(3)=o4 ran4.,,"entonces le dijo el pájaro <i>ko14chi4</i> al <i>kwa'4an2 na'3a2 Lo3ren4su2</i>, ""Estás conmigo"".",an4 ni1-ki3xa2a2 carru tan3 i3chi4 kwa'1an(1)=e4 tan3 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3chi4 kwa'1an(1)=e4 i3
1146,2018-05-05-a,2018-05-05-a_000167,Faustino Rómulo Peñaira,"Ko14o3 ya1 a3sa3 <i>marcar</i> yo4o4 nu14u3 tan3 ni3 ..., kwi14i3, kwi14i3 ku3ni3 tu3ku(3)=e4, kwi14i3 ku3ni(3)=o4=e2 ran4.","Ko14o3 ya1 a3sa3 marcar yo4o4 nu14u3 tan3 ni3 kwi14i3, kwi14i3 ku3ni3 tu3ku(3)=e4, kwi14i3 ku3ni(3)=o4=e2 ran4.",Si no hay algo que nos pueda marcar la respuesta no podremos saber nada.,"""Ahora, ustedes son los que saben cómo debemos hacer para que nuestro hermano se muera"".",A1be3. Ya1 ku4ni2=ndu1 ku3ni2=ndu1 ndi3xa3 xa'1a4 ya1 nda4ñu'4u4 ña'1a3.
1147,2018-05-05-a,2018-05-05-a_000168,Faustino Rómulo Peñaira,"Tan3 ya1 yo'4o4 ndi4 ya1 yo'4o4 ba42, nda'3a4 yo'4o4 ba42 ndi4, ya1 kan4 ka'4an2=na1 ndi4","Tan3 ya1 yo'4o4 ndi4 ya1 yo'4o4 ba42, nda'3a4 yo'4o4 ba42 ndi4, ya1 kan4 ka'4an2=na1 ndi4","Pero teniendo esta mano, ahí marca la respuesta, por eso dicen que",vamos a ir a otra parte y él se quedará porque,I3kan4 tu3ku(3)=2 ni1-ka'1an(1)=e1 ji'4in4 tu3tu2 tan3 ni1-ka'1an1 tu3ku(3)=2 ji'4in4 tu3tu2.
1148,2018-05-05-a,2018-05-05-a_000169,Faustino Rómulo Peñaira,"ki3ni3=ni42 ka'4an2=na1 ji'4in(4)=a2 ndi4 ba143 ba'1a3, ba143 ba'1a3 nda'3a4 ndi4 ke'4e4=ni4(2)=a2 ka'3a4 na1 si'4i2 ka4chi(2)=a2.","ki3ni3=ni42 ka'4an2=na1 ji'4in(4)=a2 ndi4 ba143 ba'1a3, ba143 ba'1a3 nda'3a4 ndi4 ke'4e4=ni4(2)=a2 ka'3a4 na1 si'4i2 ka4chi(2)=a2.",esta mano es sucia porque uno la mete donde no debe.,"las gallinas tienen sus crías pero no las llevan a su hormiguero,","Ya1 i4sa1bi4 ku4u4 ba(3)=e3, a1be3, ndi3sa4ku4u4 ba(3)=e2 ka'4an2=ndo4 xa'1a4 tu'1un4 sa1bi4 ran4."
1149,2018-05-05-a,2018-05-05-a_000170,Faustino Rómulo Peñaira,"Tan3 ba143 ba'1a3 ndi4, tan3 su14u3 sa3kan4 ndi4 ya1 ka'4an2=e4 ji'4in4 ba42 na4 nda3-nde3e3 ndi'3i(3)=a2 ya1, ya1 ba143 ba'1a3 kan4 ñu1ka'4an4 ña1,","Tan3 ba143 ba'1a3 ndi4, tan3 su14u3 sa3kan4 ndi4 ya1 ka'4an2=e4 ji'4in4 ba42 na4 nda3-nde3e3 ndi'3i(3)=a2 ya1, ya1 ba143 ba'1a3 kan4 ñu1ka'4an4 ña1,","Por eso, cuando se hace la consulta se le habla a la mano, o más bien al espíritu, para que salgan todas esas cosas malas,",hablar con la gente. Así que anduvo rezando en la morada de la lluvia.,ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'4o4 ndi4 ya1 yo'
1150,2018-05-05-a,2018-05-05-a_000171,Faustino Rómulo Peñaira,"nda3-nde3e(3)=a2 kan4 tan3 i3kan4 xi4to3 yo4o4, ndu4-ku3na4 yo4o4 kwa'1an(1)=e4 ran4, na1 ndu4-ku3na4 ku4u(4)=e4 kwa'1an(1)=e4 sa3kan4 ndi4 ka'1an(1)=e4, ku3ni2=o4=ya2 ko3to(3)=e4 ran4.","nda3-nde3e(3)=a2 kan4 tan3 i3kan4 xi4to3 yo4o4, ndu4-ku3na4 yo4o4 kwa'1an(1)=e4 ran4, na1 ndu4-ku3na4 ku4u(4)=e4 kwa'1an(1)=e4 sa3kan4 ndi4 ka'1an(1)=e4, ku3ni2=o4=ya2 ko3to(3)=e4 ran4.","y una vez que esos espíritus se hacen a un lado, entonces se pide que la mano dé la resuesta a la pregunta hecha en la consulta.","Pero yo todavía platico, no sé qué me pasó,",ka'3ni(4)=o4=ri4 ndi4 nda143 i3in3 ki1bi4 u1bi1 ki1bi4 ti4 ba42 ka4chi2=ra1 so'3o3.
1151,2018-05-05-a,2018-05-05-a_000172,Rey Castillo García,"Tan3 ya1 nda'3a4 ya1 ba143 ba'1a3 kan4 ndi4 ya1, ya1 i4xa(3)=e2 ya1 ba143 ba'1a3 kan4 tan3 ya1 kan4 ka'4an2=ndo4 ji'4in(4)=a2 na4 ku1nda'1a3 ndi'3i(3)=a2 ba'14a4 kan4 ran4.","Tan3 ya1 nda'3a4 ya1 ba143 ba'1a3 kan4 ndi4 ya1, ya1 i4xa(3)=e2 ya1 ba143 ba'1a3 kan4 tan3 ya1 kan4 ka'4an2=ndo4 ji'4in(4)=a2 na4 ku1nda'1a3 ndi'3i(3)=a2 ba'14a4 kan4 ran4.",,"la señora llamada Modesta, el señor Mario Cortés, el señor llamado <i>ndi1ka3bi4ko4</i>,","I3kan4 kwa'1an(1)=e4, nda4-na1ma3=2=na1 ya1 kan4 ndi4 ya1 kan4 ba42 ku4ni2=na1 ran4."
1152,2018-05-05-a,2018-05-05-a_000173,Rey Castillo García,Ya1 yo'4o4 tin3.,Ya1 yo'4o4 tin3.,,"Toman aguardiente, si toman aguardiente le echan aguardiente a la cara,",¿nda4a2 ba42 ku'1un1 ji'4in(4)=o4 ya1 ko4ndo3 chingadera ka1a3? na4tu2 sa3kan4 ndo13ko3o(4)=e4=ya2 ndi4
1153,2018-05-05-a,2018-05-05-a_000174,Faustino Rómulo Peñaira,"Na1 ko4ndo3 ndi3kin4 na1 ko4ndo3 ta3ta2=ra1, se'1e3=ra2 ku4u4 na1 kan4 ran4, ma1ti1lo32=ra1 na1 ku4u4 ta3tun4=ra2 ku4u4 na1 kan4.","Na1 ko4ndo3 ndi3kin4 na1 ko4ndo3 ta3ta2=ra1, se'1e3=ra2 ku4u4 na1 kan4 ran4, ma1ti1lo32=ra1 na1 ku4u4 ta3tun4=ra2 ku4u4 na1 kan4.","Esos que llama <i>ndi3kin4</i> y <i>ta3ta2</i> son los hijos, y los llamados <i>ma1ti1lo32</i> son como los mensajeros.","Es de la mano, tú preguntas por qué, y la mano responde.",yu1ku1 ki'4bi3 ka4chi2=o4 ya1 ni1-xi1yo3=ni42 a1chi1 ka1 ndi4
1154,2018-05-05-a,2018-05-05-a_000175,Faustino Rómulo Peñaira,Na1 kan4 ndi4 na4 ja1 ni1-na1a4=ra2 ndi4 ku3ni2[=yu1]ko3to(3)=2=ra1.,Na1 kan4 ndi4 na4 ja1 ni1-na1a4=ra2 ndi4 ku3ni2=yu1ko3to(3)=2=ra1.,"Por eso dice, si pasado este tiempo veré a la persona acabada o aún la veré.","si es medicinal, si es dolor de muelas o cualquier otra enfermedad,",i3ta2 ndi14i2 ba4li4 ba42 tan42 i4in4 i3ta2 yu1ku1 ko1ndo1 i4in(4)=a2 tan3
1155,2018-05-05-a,2018-05-05-a_000176,Rey Castillo García,"An4 ja1 ni1-nde3-ka'3an3 nde13-bi4chi4=ra2 chi1, an4 ja1 ni1-nde3ka'3an3 nde13-ya4nda3=ra2 chi1.","An4 ja1 ni1-nde3-ka'3an3 nde13-bi4chi4=ra2 chi1, an4 ja1 ni1-nde3ka'3an3 nde13-ya4nda3=ra2 chi1.",,"en esta gran hora santa padre santísimo, ustedes tienen trece petates y trece sillas,","ko14o3 ja13ni1ku3=run4 nda4a2 ka1 ndi4 nda'4bi3 xia4an4 ba3 i4yo2=run4, i3tun4 nde'3e4 ku4u4=run4."
1156,2018-05-05-a,2018-05-05-a_000177,Faustino Rómulo Peñaira,An4 ta4ku1=ra1 ....,An4 ta4ku1=ra1,Si aún estará vivo ....,"Por el camino de la trampa <i>i3chi4 yu3nu4 ndi14i2</i>, por el camino de la trampa <i>yu3nu4 ndi14i2</i> y por el camino de la trampa <i>yu3nu4 ndi1ku1nu4</i>.",ni1-ju3ta'3an2=ri4 ji'4in4 ku3ni4jo2 ndi4chi2=ri4 ndi4chi2=ri4 mi4i4
1157,2018-05-05-a,2018-05-05-a_000178,Rey Castillo García,An4 ja1 ni1-na1a4=ra2 ni1-nda'1ba1=ra1 ni1-na1a4=ra2 ni1-ndu1xin1=ra1 chi1. Ti1xin3=a2 u1bi1 kwi1ya1.,An4 ja1 ni1-na1a4=ra2 ni1-nda'1ba1=ra1 ni1-na1a4=ra2 ni1-ndu1xin1=ra1 chi1. Ti1xin3=a2 u1bi1 kwi1ya1.,,"le dijo a su esposa, ""Tú no debes tener barba, no debes tener barba,","""ya3ni2 a3sa(3)=on4=a2 ba'1a3 ji'4in(4)=2 ndi4 yo'4o4 ku4ni2=yu1 ku3u2=yu1 a1chi1 ndi4"
1158,2018-05-05-a,2018-05-05-a_000179,Faustino Rómulo Peñaira,"An4 ta1 ni1-xi'1i1 ku4u4=ra2, ya1 kan4 ba42 ka'4an(2)=e2 kan4 ran4.","An4 ta1 ni1-xi'1i1 ku4u4=ra2, ya1 kan4 ba42 ka'4an(2)=e2 kan4 ran4.","Eso significa si la persona por la que se pregunta ya habrá muerto, eso significa.","le llamaban <i>bi1ka1 i3ki4</i>, así decía mi abuelita.",Ba143 ka'4an2=ra1 ji'4in4 ni1bi4 ko'3o3=ra2 ji'4in4=ra2 ndi4 mi3i4 ba3=ra2 xi'4i4=ra3.
1159,2018-05-05-a,2018-05-05-a_000180,Faustino Rómulo Peñaira,"Na1 ni'4i4 na1 nda4ka3=ra3, ndo'4o1 na1 xi4ka3 ji'4in4=ra2 ku4u4 na1 kan4 ran4.","Na1 ni'4i4 na1 nda4ka3=ra3, ndo'4o1 na1 xi4ka3 ji'4in4=ra2 ku4u4 na1 kan4 ran4.","Luego habla de las personas que tiene, es decir, ustedes, las personas que andan con la persona por la que se preguntó.","¿Para qué estás aquí?, yo no hago ningún trabajo, soy maestro,","I3kan4 ja143 ka4chi2=ra1 so'3o3 ndi4, ""Nda3-ka3ya2=on4 cerveza ko'3o(3)=e4 a1chi1 ndi4"
1160,2018-05-05-a,2018-05-05-a_000181,Rey Castillo García,Se'1e3=ra2 <i>familia</i>=ra1 ran4.,Se'1e3=ra2 familia=ra1 ran4.,,"""Hermano, por favor, yo hice el favor de regalarte, pero ahora,",ba143 ja4chiu4un4=ri4 ku3xi3=ri4 ndi4 a1su3 ti4 ja4chiu4un4 ti4 kan4 ku4u4 ti4 ja4chiu4un4=ri4 ku3xi3=ri4 ndi4 ti4 ja4chiu4un4 ti4 kan4 ku4u4 ti4 ja4chiu4un4=ri4 ji'4in4 ndu3xi4 ba4li4 ba4li4 ba4li4 ba4li4
1161,2018-05-05-a,2018-05-05-a_000182,Rey Castillo García,<i>Pregunta</i> ba42 ña1a4.,Pregunta ba42 ña1a4.,,"Ahí en la casa grande le piden el nombre de esos espíritus, pues, para que esos espíritus cambien de año.","ka3xi4 ba(3)=2 tan3 ku1sun(1)=i1"", ka4chi2 ki3ni2 ji'4in4 bu4rru2."
1162,2018-05-05-a,2018-05-05-a_000183,Faustino Rómulo Peñaira,Mm. <i>Pregunta</i> ba43.,Mm. Pregunta ba43.,"Sí, es la pregunta.","Por eso le preguntamos, por eso le preguntamos.",tan3 bi3tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3ku(3)=a2 tin3 tu3
1163,2018-05-05-a,2018-05-05-a_000184,Rey Castillo García,Yo'4o1 ta1 nda4ka1tu'4un4 nda14ku2 ku4u(4)=un4 ña1a4.,Yo'4o1 ta1 nda4ka1tu'4un4 nda14ku2 ku4u(4)=un4 ña1a4.,,esa madera es la que se usaba para lavar los cabellos cuando iban caminando por los caminos.,"na4tu2 ba143 ba'1a3 i4yo(2)=a2 ndi4 lu14u3 ba'1a3 i4yo(2)=a2 ndi4 lu14u3 ba'1a3 i4yo(2)=a2 ndi4 lu14u3 ba'1a3 i4yo(2)=a2 ran4, tan3 i3kan4 tan3"
1164,2018-05-05-a,2018-05-05-a_000185,Faustino Rómulo Peñaira,[...],,Sí.,"así dicen, pero lo que dice la gente es de la mano.",I3kan4 ndo1o3 ndi'4i4 ba3 ya1 ka'4an2 na1 ba'14a4.
1165,2018-05-05-a,2018-05-05-a_000186,Faustino Rómulo Peñaira,¡Ba'1a3=ni42 ndi13-kwi3so3=ndo4=a2 ma42!,¡Ba'1a3=ni42 ndi13-kwi3so3=ndo4=a2 ma42!,¡Lo grabaron muy bien!,"""Así que me dijo que lo hubieras golpeado en la cabeza"", ""Le dije que lo hubiera golpeado en la cabeza"", le dijo.","Ñu1ka'4an4 tin3, ¿an4 sa3kan4 ka'4an2 tu3=na2 ji'4in4 ñu'1u3 ba3?"
1166,2018-05-05-a,2018-05-05-a_000187,Rey Castillo García,<i>Santo entierro</i> nda4a2 i4yo2 <i>santu</i> yo'4o4. An4 Xalpatláhuac ba42 <i>santu entierro</i> yo'4o4.,Santo entierro nda4a2 i4yo2 santu yo'4o4. An4 Xalpatláhuac ba42 santu entierro yo'4o4.,,"ahí había un bote y ya no había otras ranas,",An4 ju13ta'3an2=ra1 yu3bi4 ju13ta'3an2=ra1 ta3yu2 ju13ta'3an2=ra1 ta3yu2 ju13ta'3an2=ra1 ta3yu2 ju13ta'3an2=ra1 mesa ju13ta'3an2=ra1
